_id,0_OCLCCN,01_isbn,02_isbn_pubname,03_isbn_countryname,10_title,11_statement_of_responsibility,12_publisher_place,13_publisher_name,14_publication_date,15_content_code,16_content_type_term,17_content_source,18_media_code,19_media_type_term,1_leader_type,20_media_source,21_carrier_code,22_topical_term,23_form_subdivision,24_heading_source,25_authority_record_control_num,26_geographical_subdivision,27_geo_name,28_geo_source_of_headingwterm,29_geo_arn,2_physical_desc,31_host_item,32_series_title,33_series_volume,34_form_data,35_source_of_term,36_index_arn,3_place,4_language,5_catalogue_source,6_lccn,8_personal_name,9_relation,cluster_name,cluster_number,cluster_name_connaway,cluster_num_connaway,
475,926239857,0,Blanks,Blanks,Injection molding expertise is leased to companies in a bind.,Blanks,Estados Unidos :,"McGraw-Hill,",01-SEP-2000.,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Industria manufacturera.,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Colvin, Robert.",aut,MGH,2,MGH,2,
476,926240310,0,Blanks,Blanks,Insularity of moldmakers may be about to change.,Blanks,Estados Unidos :,"McGraw-Hill,",01-JUL-2001.,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Mapleston, Peter.",aut,MGH,2,MGH,2,
477,926243452,0,Blanks,Blanks,Plant delays keep China dependent on resin imports.,Blanks,Estados Unidos :,"McGraw-Hill,",01-JUL-2000.,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Moore, Stephen.",aut,MGH,2,MGH,2,
478,926243488,0,Blanks,Blanks,Cost-conscious processors eye all-electric machine lines.,Blanks,Estados Unidos :,"McGraw-Hill,",01-JUL-2000.,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Defosse, Matthew T.",aut,MGH,2,MGH,2,
479,926243663,0,Blanks,Blanks,All-electric injection machines debut in an increasing range of sizes.,Blanks,Estados Unidos :,"McGraw-Hill,",1999,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Snyder, Merle R.",aut,MGH,2,MGH,2,
480,926243692,0,Blanks,Blanks,Hidden profits are waiting to be unearthed in molders' shops.,Blanks,Estados Unidos :,"McGraw-Hill,",1999,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Toensmeier, Patrick A.",aut,MGH,2,MGH,2,
481,926244119,0,Blanks,Blanks,PET bottle-molding lines engineered to slake burgeoning throughput needs.,Blanks,Estados Unidos :,"McGraw-Hill,",1998,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Envases.,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Moore, Stephen.",aut,MGH,2,MGH,2,
482,926244132,0,Blanks,Blanks,R & D tool eyes foreign manufacturing sites.,Blanks,Estados Unidos :,"McGraw-Hill,",1998,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Pet.,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,Blanks,Blanks,MGH,2,MGH,2,
483,926244329,0,Blanks,Blanks,"New runner design ""flips"" melt to boost quality.",Blanks,Estados Unidos :,"McGraw-Hill,",1998,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Resistencia termica.,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,Blanks,Blanks,MGH,2,MGH,2,
484,926270495,0,Blanks,Blanks,UPG is making all the right moves.,Blanks,Estados Unidos :,"McGraw-Hill,",01-MAR-2003.,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Toensmeier, Patrick A.",aut,MGH,2,MGH,2,
485,926278417,0,Blanks,Blanks,The high price of bad diplomacy.,Blanks,"New York, NY :","McGraw-Hill,",24-MAR-2003.,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Bloomberg businessweek,Blanks,Blanks,Blanks,Blanks,Blanks,ny,en,Blanks,0,"Nussbaum, Bruce.",aut,MGH,2,MGH,2,
486,926280566,0,Blanks,Blanks,"Process for thinwall containers cuts part weight, cycle times.",Blanks,Estados Unidos :,"McGraw-Hill,",01-MAY-2003.,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Mapleston, Peter.",aut,MGH,2,MGH,2,
487,926281507,0,Blanks,Blanks,How long can it last?,Blanks,"New York, NY :","McGraw-Hill,",30-JUN-2003.,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Bloomberg businessweek,Blanks,Blanks,Blanks,Blanks,Blanks,ny,en,Blanks,0,"Vickers, Marcia.",aut,MGH,2,MGH,2,
488,926285747,0,Blanks,Blanks,Next wave of electrics carries an Italian vintage.,Blanks,Estados Unidos :,"McGraw-Hill,",01-JUL-2003.,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Defosse, Matthew T.",aut,MGH,2,MGH,2,
489,926633272,0,Blanks,Blanks,New resin and compound technology produces better molded rp parts for volume corrosion service.,Blanks,Estados Unidos :,"McGraw-Hill,",1979,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,Blanks,Blanks,MGH,2,MGH,2,
490,926633319,0,Blanks,Blanks,Charting the growth of urethanes.,Blanks,Estados Unidos :,"McGraw-Hill,",1979,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,Blanks,Blanks,MGH,2,MGH,2,
491,926633975,0,Blanks,Blanks,"Chemenicals & additives, Usa 86.",Blanks,Estados Unidos :,"McGraw-Hill,",1986,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,Blanks,Blanks,MGH,2,MGH,2,
492,926633978,0,Blanks,Blanks,Automation for smc parts.,Blanks,Estados Unidos :,"McGraw-Hill,",1986,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Schmelzer, E.",aut,MGH,2,MGH,2,
493,926634219,0,Blanks,Blanks,Cfc flap is no barrier to advances in pur.,Blanks,Estados Unidos :,"McGraw-Hill,",1987,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Leaversuch, Robert D.",aut,MGH,2,MGH,2,
494,926634348,0,Blanks,Blanks,Matrix resins stand up to supersonic demands.,Blanks,Estados Unidos :,"McGraw-Hill,",1989,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Wood, A. Stuart.",aut,MGH,2,MGH,2,
495,926634537,0,Blanks,Blanks,Low-cost reinforcing fibers promise a high level of performance.,Blanks,Estados Unidos :,"McGraw-Hill,",1989,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Dunn, Stanley A.",aut,MGH,2,MGH,2,
496,926634582,0,Blanks,Blanks,Performance materials make good in the big suburban lawnmower market.,Blanks,Estados Unidos :,"McGraw-Hill,",1989,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Toensmeier, Patrick A.",aut,MGH,2,MGH,2,
497,926634594,0,Blanks,Blanks,Big buildup in polycarbonate supply; big buildup in polycarbonate values.,Blanks,Estados Unidos :,"McGraw-Hill,",1989,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Wood, A. Stuart.",aut,MGH,2,MGH,2,
498,926634638,0,Blanks,Blanks,Thermoforming scores in big performance parts.,Blanks,Estados Unidos :,"McGraw-Hill,",1990,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Smoluk, George R.",aut,MGH,2,MGH,2,
499,926634668,0,Blanks,Blanks,Recycling becomes top priority for car makers.,Blanks,Estados Unidos :,"McGraw-Hill,",1991,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Kreisher, Keith R.",aut,MGH,2,MGH,2,
500,926634743,0,Blanks,Blanks,Bridge redesign.,Blanks,Estados Unidos :,"McGraw-Hill,",1991,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,Blanks,Blanks,MGH,2,MGH,2,
501,926634769,0,Blanks,Blanks,Italian show hinglights machine innovations.,Blanks,Estados Unidos :,"McGraw-Hill,",1991,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,Blanks,Blanks,MGH,2,MGH,2,
502,926634781,0,Blanks,Blanks,Process efficiencies bolster stretch film.,Blanks,Estados Unidos :,"McGraw-Hill,",1991,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Toensmeier, Patrick A.",aut,MGH,2,MGH,2,
503,926634820,0,Blanks,Blanks,Injection molding of pvc requires special care in tool-steel specification.,Blanks,Estados Unidos :,"McGraw-Hill,",1992,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Toensing, Carl W.",aut,MGH,2,MGH,2,
504,926634835,0,Blanks,Blanks,What are your views on injection molding equipment?,Blanks,Estados Unidos :,"McGraw-Hill,",1992,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,Blanks,Blanks,MGH,2,MGH,2,
505,926634856,0,Blanks,Blanks,Screen changers adapt to a more demanding era.,Blanks,Estados Unidos :,"McGraw-Hill,",1992,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Pavia, Michael.",aut,MGH,2,MGH,2,
506,926634901,0,Blanks,Blanks,Machine redesign adds to compounding efficiency.,Blanks,Estados Unidos :,"McGraw-Hill,",1992,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Mapleston, Peter.",aut,MGH,2,MGH,2,
507,926635095,0,Blanks,Blanks,"Composite prosthesis joins performance, economy, comfort.",Blanks,Estados Unidos :,"McGraw-Hill,",1993,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Bartkus, Eric K.",aut,MGH,2,MGH,2,
508,926635255,0,Blanks,Blanks,Los subsidios alivian la carga de IyD de los procesadores de plasticos en Europa.,Blanks,Estados Unidos :,"McGraw-Hill,",1993,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,Blanks,Blanks,MGH,2,MGH,2,
509,926635263,0,Blanks,Blanks,Antec developments focus on properties tailoring.,Blanks,Estados Unidos :,"McGraw-Hill,",1993,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Lindsay, Karen.",aut,MGH,2,MGH,2,
510,926635279,0,Blanks,Blanks,Environmental issues are show-stoppers at sae.,Blanks,Estados Unidos :,"McGraw-Hill,",1993,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Rogers, Jack K.",aut,MGH,2,MGH,2,
511,926635313,0,Blanks,Blanks,Los compuestos abren la envolvente de las bicicletas de alto rendimiento.,Blanks,Estados Unidos :,"McGraw-Hill,",1993,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,Blanks,Blanks,MGH,2,MGH,2,
512,926635664,0,Blanks,Blanks,Using additives to reduce sound transmission.,Blanks,Estados Unidos :,"McGraw-Hill,",1995,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Cushman, William B.",aut,MGH,2,MGH,2,
513,926638699,0,Blanks,Blanks,"Conveying advances enhance versatility, resin-tracking ability.",Blanks,Estados Unidos :,"McGraw-Hill,",1996,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,Blanks,Blanks,MGH,2,MGH,2,
514,926641831,0,Blanks,Blanks,Performance PPs make gains in kitchen appliances.,Blanks,Estados Unidos :,"McGraw-Hill,",1996,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Colvin, Robert.",aut,MGH,2,MGH,2,
515,926644107,0,Blanks,Blanks,Array technology benefits web-gaging process.,Blanks,Estados Unidos :,"McGraw-Hill,",1997,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Follmer, Jim.",aut,MGH,2,MGH,2,
516,926644348,0,Blanks,Blanks,Lan gear.,Blanks,Estados Unidos :,"McGraw-Hill,",1997,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Data Communications,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Larsen, Amy K.",aut,MGH,2,MGH,2,
517,926668228,0,Blanks,Blanks,Gathering strength for a fresh charge?,Blanks,"New York, NY :","McGraw-Hill,",1997,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Bloomberg businessweek,Blanks,Blanks,Blanks,Blanks,Blanks,ny,en,Blanks,0,"Woolley, Suzanne.",aut,MGH,2,MGH,2,
518,926673125,0,Blanks,Blanks,Desing Winners.,Blanks,"New York, NY :","McGraw-Hill,",1997,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Bloomberg businessweek,Blanks,Blanks,Blanks,Blanks,Blanks,ny,en,Blanks,0,Blanks,Blanks,MGH,2,MGH,2,
519,926673595,0,Blanks,Blanks,Birth of a chip.,Blanks,Estados Unidos :,"McGraw-Hill,",1996,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Byte,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Gwennap, Linley.",aut,MGH,2,MGH,2,
520,926681484,0,Blanks,Blanks,The 8086-An Architecture for the future.,Blanks,Estados Unidos :,"McGraw-Hill,",1983,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Byte,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Heywood, Stephen A.",aut,MGH,2,MGH,2,
521,926682155,0,Blanks,Blanks,Desing Computer-based microworlds.,Blanks,Estados Unidos :,"McGraw-Hill,",1982,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Byte,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Lawler, R. W.",aut,MGH,2,MGH,2,
522,926682169,0,Blanks,Blanks,Logo-A Cultural Glossary.,Blanks,Estados Unidos :,"McGraw-Hill,",1982,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Byte,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Goldenberg, E. Paul.",aut,MGH,2,MGH,2,
523,926682484,0,Blanks,Blanks,A new shape subroutine for the apple.,Blanks,Estados Unidos :,"McGraw-Hill,",1983,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Byte,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Simoni, Richard T.",aut,MGH,2,MGH,2,
524,926682686,0,Blanks,Blanks,"Terminal solutions, manual madness, BASIC Bits, and info helpers.",Blanks,Estados Unidos :,"McGraw-Hill,",1983,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Byte,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Pournelle, Jerry.",aut,MGH,2,MGH,2,
525,926682754,0,Blanks,Blanks,The fourth national computer graphics association conference.,Blanks,Estados Unidos :,"McGraw-Hill,",1983,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Byte,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Pournelle, Alexander.",aut,MGH,2,MGH,2,
526,926697671,0,Blanks,Blanks,Changing channels for corporate connectivity.,Blanks,Estados Unidos :,"McGraw-Hill,",1994,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Data Communications,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Morin, Jim.",aut,MGH,2,MGH,2,
527,926697837,0,Blanks,Blanks,Token ring adapters evaluated for yhe enterprise.,Blanks,Estados Unidos :,"McGraw-Hill,",1993,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Data Communications,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Tolly, Kevin.",aut,MGH,2,MGH,2,
528,926697875,0,Blanks,Blanks,Wireless internetworking.,Blanks,Estados Unidos :,"McGraw-Hill,",1993,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Data Communications,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Tolly, Kevin.",aut,MGH,2,MGH,2,
529,926699662,0,Blanks,Blanks,Word on VLIW.,Blanks,Estados Unidos :,"McGraw-Hill,",1996,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Byte,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Pountain, Dick.",aut,MGH,2,MGH,2,
530,926702160,0,Blanks,Blanks,Pur foaming options abound.,Blanks,Estados Unidos :,"McGraw-Hill,",1996,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Mapleston, Peter.",aut,MGH,2,MGH,2,
531,926713142,0,Blanks,Blanks,"PE cable businesses pursue new strategies, materials.",Blanks,Estados Unidos :,"McGraw-Hill,",1996,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Modern Plastics International,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Leaversuch, Robert D.",aut,MGH,2,MGH,2,
532,926737295,0,Blanks,Blanks,NT and the net.,Blanks,Estados Unidos :,"McGraw-Hill,",1996,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Byte,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Yager, Tom.",aut,MGH,2,MGH,2,
533,926744566,0,Blanks,Blanks,Are you ready for ATM.,Blanks,Estados Unidos :,"McGraw-Hill,",1996,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Byte,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Cooper, Lane.",aut,MGH,2,MGH,2,
534,926768998,0,Blanks,Blanks,El costo real del avion de la firma.,Blanks,Estados Unidos :,"McGraw-Hill,",1970,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,International Management,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,Blanks,Blanks,MGH,2,MGH,2,
535,926769585,0,Blanks,Blanks,Cuentas claras en Eastern Airlines.,Blanks,Estados Unidos :,"McGraw-Hill,",1970,txt,texto,rdacontent/spa,n,sin mediacio?n,a,rdamedia/spa,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,Blanks,International Management,Blanks,Blanks,Blanks,Blanks,Blanks,xx,en,Blanks,0,"Sherman, Fred.",aut,MGH,2,MGH,2,
